Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,IntDen,RawIntDen,Slice,AR,Round,Solidity,especie
74674,160.665,120.381,160.665,120.381,355.533,267.424,0.23,0.751,19041870,19041870,236,1.329,0.752,0.972,5
74312,160.995,120.763,160.995,120.763,354.729,266.73,0.388,0.748,18949560,18949560,237,1.33,0.752,0.968,5
74488,160.388,120.508,160.388,120.508,355.284,266.944,0.314,0.749,18994440,18994440,238,1.331,0.751,0.97,5
73658,161.031,120.513,161.031,120.513,352.899,265.754,0.265,0.741,18782790,18782790,239,1.328,0.753,0.959,5
75018,160.629,120.22,160.629,120.22,356.484,267.939,0.092,0.755,19129590,19129590,240,1.33,0.752,0.977,5
74769,160.601,120.263,160.601,120.263,355.601,267.712,0.136,0.752,19066095,19066095,241,1.328,0.753,0.974,5
73796,160.469,119.866,160.469,119.866,353.438,265.846,179.997,0.742,18817980,18817980,242,1.329,0.752,0.961,5
72971,161.993,120.426,161.993,120.426,350.721,264.91,0.243,0.734,18607605,18607605,243,1.324,0.755,0.95,5
73992,160.47,120.503,160.47,120.503,354.122,266.037,0.14,0.744,18867960,18867960,244,1.331,0.751,0.963,5
74130,160.339,120.334,160.339,120.334,354.383,266.337,0.042,0.746,18903150,18903150,245,1.331,0.752,0.965,5
75684,160.198,120.19,160.198,120.19,357.973,269.193,179.965,0.761,19299420,19299420,246,1.33,0.752,0.985,5
75673,160.299,119.952,160.299,119.952,358.129,269.036,0.077,0.761,19296615,19296615,247,1.331,0.751,0.985,5
74475,161.174,120.212,161.174,120.212,354.687,267.347,0.14,0.749,18991125,18991125,248,1.327,0.754,0.97,5
72588,160.401,119.989,160.401,119.989,350.616,263.598,0.182,0.73,18509940,18509940,249,1.33,0.752,0.945,5
73771,160.984,120.582,160.984,120.582,353.456,265.742,0.321,0.742,18811605,18811605,250,1.33,0.752,0.961,5
74424,161.011,120.654,161.011,120.654,354.794,267.084,0.217,0.749,18978120,18978120,251,1.328,0.753,0.969,5
73802,160.974,120.636,160.974,120.636,353.5,265.82,0.477,0.742,18819510,18819510,252,1.33,0.752,0.961,5
74803,160.611,120.614,160.611,120.614,355.849,267.648,0.085,0.753,19074765,19074765,253,1.33,0.752,0.974,5
75475,160.668,120.345,160.668,120.345,357.404,268.877,0.243,0.759,19246125,19246125,254,1.329,0.752,0.983,5
74502,161.215,120.311,161.215,120.311,354.823,267.341,0.084,0.749,18998010,18998010,255,1.327,0.753,0.97,5
75203,160.646,120.168,160.646,120.168,356.745,268.403,0.024,0.757,19176765,19176765,256,1.329,0.752,0.979,5
75658,160.089,119.82,160.089,119.82,358.162,268.958,179.948,0.761,19292790,19292790,257,1.332,0.751,0.985,5
76316,160.25,119.999,160.25,119.999,359.715,270.127,0.033,0.768,19460580,19460580,258,1.332,0.751,0.994,5
75815,160.586,120.254,160.586,120.254,358.263,269.441,0.173,0.763,19332825,19332825,259,1.33,0.752,0.987,5
74938,160.523,120.219,160.523,120.219,356.366,267.742,0.113,0.754,19109190,19109190,260,1.331,0.751,0.976,5
75042,160.925,120.025,160.925,120.025,356.423,268.07,179.981,0.755,19135710,19135710,261,1.33,0.752,0.977,5
73159,160.736,121.226,160.736,121.226,351.533,264.979,0.159,0.736,18655545,18655545,262,1.327,0.754,0.953,5
75229,160.268,120.326,160.268,120.326,356.804,268.451,0.057,0.757,19183395,19183395,263,1.329,0.752,0.98,5
75849,160.164,120.289,160.164,120.289,358.509,269.376,0.104,0.763,19341495,19341495,264,1.331,0.751,0.988,5
75795,160.016,120.231,160.016,120.231,358.048,269.532,0.028,0.762,19327725,19327725,265,1.328,0.753,0.987,5
75312,159.432,120.319,159.432,120.319,356.574,268.921,179.808,0.758,19204560,19204560,266,1.326,0.754,0.981,5
74302,160.17,120.35,160.17,120.35,354.086,267.179,179.75,0.747,18947010,18947010,267,1.325,0.755,0.967,5
69718,160.037,123.232,160.037,123.232,346.75,255.999,0.023,0.701,17778090,17778090,268,1.354,0.738,0.908,6
69780,160.442,123.38,160.442,123.38,347.374,255.767,0.241,0.702,17793900,17793900,269,1.358,0.736,0.909,6
68180,160.214,122.593,160.214,122.593,342.429,253.511,0.074,0.686,17385900,17385900,270,1.351,0.74,0.888,6
70558,162.447,122.645,162.447,122.645,347.474,258.544,1.039,0.71,17992290,17992290,271,1.344,0.744,0.919,6
70784,158.892,122.983,158.892,122.983,349.354,257.976,179.489,0.712,18049920,18049920,272,1.354,0.738,0.922,6
71114,161.252,123.025,161.252,123.025,349.97,258.723,0.83,0.715,18134070,18134070,273,1.353,0.739,0.926,6
70038,161.364,123.253,161.364,123.253,347.764,256.425,0.749,0.705,17859690,17859690,274,1.356,0.737,0.912,6
70572,161.266,123.04,161.266,123.04,348.96,257.494,0.607,0.71,17995860,17995860,275,1.355,0.738,0.919,6
71456,160.566,122.516,160.566,122.516,350.816,259.34,0.203,0.719,18221280,18221280,276,1.353,0.739,0.93,6
70332,160.631,123.433,160.631,123.433,349.273,256.388,0.374,0.708,17934660,17934660,277,1.362,0.734,0.916,6
70058,160.638,123.194,160.638,123.194,348.159,256.206,0.399,0.705,17864790,17864790,278,1.359,0.736,0.912,6
70486,161.074,123.8,161.074,123.8,349.783,256.575,0.776,0.709,17973930,17973930,279,1.363,0.734,0.918,6
71735,160.029,122.346,160.029,122.346,351.16,260.097,179.999,0.722,18292425,18292425,280,1.35,0.741,0.934,6
70885,159.527,122.715,159.527,122.715,350.141,257.763,179.98,0.713,18075675,18075675,281,1.358,0.736,0.923,6
70998,161.117,122.926,161.117,122.926,350.272,258.078,0.575,0.714,18104490,18104490,282,1.357,0.737,0.924,6
71063,160.696,123.399,160.696,123.399,351.257,257.59,0.377,0.715,18121065,18121065,283,1.364,0.733,0.925,6
71190,159.874,122.761,159.874,122.761,350.53,258.585,179.821,0.716,18153450,18153450,284,1.356,0.738,0.927,6
74387,161.078,120.777,161.078,120.777,356.087,265.981,0.45,0.748,18968685,18968685,285,1.339,0.747,0.969,6
72156,161.004,121.534,161.004,121.534,351.111,261.66,0.271,0.726,18399780,18399780,286,1.342,0.745,0.94,6
71768,161.419,122.515,161.419,122.515,351.131,260.239,0.774,0.722,18300840,18300840,287,1.349,0.741,0.934,6
71091,162.802,120.886,162.802,120.886,347.251,260.664,0.576,0.715,18128205,18128205,288,1.332,0.751,0.926,6
70919,160.914,118.548,160.914,118.548,348.383,259.189,179.777,0.713,18084345,18084345,289,1.344,0.744,0.923,6
72720,160.923,119.4,160.923,119.4,351.527,263.394,179.81,0.732,18543600,18543600,290,1.335,0.749,0.947,6
70932,161.181,117.586,161.181,117.586,349.685,258.27,179.368,0.714,18087660,18087660,291,1.354,0.739,0.924,6
71433,164.476,120.415,164.476,120.415,346.019,262.851,0.447,0.719,18215415,18215415,292,1.316,0.76,0.93,6
71449,164.791,121.134,164.791,121.134,345.963,262.952,1.246,0.719,18219495,18219495,293,1.316,0.76,0.93,6
73237,162.728,120.494,162.728,120.494,351.846,265.026,0.466,0.737,18675435,18675435,294,1.328,0.753,0.954,6
73197,161.979,120.271,161.979,120.271,352.666,264.265,0.012,0.736,18665235,18665235,295,1.335,0.749,0.953,6
72809,163.303,119.96,163.303,119.96,350.418,264.551,179.841,0.732,18566295,18566295,296,1.325,0.755,0.948,6
74623,162.464,120.64,162.464,120.64,354.566,267.97,0.84,0.751,19028865,19028865,297,1.323,0.756,0.972,6
71653,165.117,120.287,165.117,120.287,345.762,263.856,0.323,0.721,18271515,18271515,298,1.31,0.763,0.933,6
71231,166.058,120.762,166.058,120.762,343.693,263.881,0.772,0.717,18163905,18163905,299,1.302,0.768,0.927,6
73891,161.477,119.06,161.477,119.06,354.364,265.492,179.391,0.743,18842205,18842205,300,1.335,0.749,0.962,6
72272,161.866,118.839,161.866,118.839,350.787,262.323,179.461,0.727,18429360,18429360,301,1.337,0.748,0.941,6
70827,160.673,117.576,160.673,117.576,349.387,258.108,179.723,0.713,18060885,18060885,302,1.354,0.739,0.922,6
73203,161.141,118.634,161.141,118.634,353.231,263.864,179.38,0.71,18666765,18666765,303,1.339,0.747,0.953,6
71503,160.271,118.136,160.271,118.136,349.848,260.229,179.866,0.719,18233265,18233265,304,1.344,0.744,0.931,6
71396,160.512,118.208,160.512,118.208,349.592,260.029,179.798,0.718,18205980,18205980,305,1.344,0.744,0.93,6
70526,160.386,117.942,160.386,117.942,348.046,258.002,179.955,0.709,17984130,17984130,306,1.349,0.741,0.918,6
71113,161.362,117.964,161.362,117.964,348.756,259.62,179.561,0.715,18133815,18133815,307,1.343,0.744,0.926,6
71017,160.909,118.297,160.909,118.297,348.443,259.502,179.864,0.714,18109335,18109335,308,1.343,0.745,0.925,6
70328,161.723,118.355,161.723,118.355,346.491,258.432,179.472,0.707,17933640,17933640,309,1.341,0.746,0.916,6
71535,161.264,118.096,161.264,118.096,349.746,260.421,179.506,0.72,18241425,18241425,310,1.343,0.745,0.931,6
71600,160.602,122.45,160.602,122.45,350.765,259.901,0.319,0.72,18258000,18258000,311,1.35,0.741,0.932,6
72419,160.637,121.83,160.637,121.83,352.263,261.755,0.485,0.729,18466845,18466845,312,1.346,0.743,0.943,6
73167,160.813,121.819,160.813,121.819,354.223,262.996,0.396,0.736,18657585,18657585,313,1.347,0.742,0.953,6
71779,160.908,118.826,160.908,118.826,350.091,261.052,179.64,0.722,18303645,18303645,314,1.341,0.746,0.935,6
71695,160.204,118.518,160.204,118.518,350.329,260.569,179.786,0.721,18282225,18282225,315,1.344,0.744,0.934,6
70745,160.614,118.577,160.614,118.577,347.724,259.043,179.868,0.712,18039975,18039975,316,1.342,0.745,0.921,6
71585,161.423,118.238,161.423,118.238,349.836,260.536,179.356,0.72,18254175,18254175,317,1.343,0.745,0.932,6
71128,160.22,118.401,160.22,118.401,348.454,259.899,0.099,0.716,18137640,18137640,318,1.341,0.746,0.926,6
71277,160.709,122.762,160.709,122.762,350.209,259.138,0.206,0.717,18175635,18175635,319,1.351,0.74,0.928,6
70926,160.254,122.821,160.254,122.821,349.644,258.279,0.073,0.714,18086130,18086130,320,1.354,0.739,0.924,6
71602,161.209,122.524,161.209,122.524,351.064,259.686,0.689,0.72,18258510,18258510,321,1.352,0.74,0.932,6
70278,162.181,120.142,162.181,120.142,346.044,258.582,0.094,0.707,17920890,17920890,322,1.338,0.747,0.915,6
71808,161.21,119.751,161.21,119.751,350.133,261.126,179.997,0.722,18311040,18311040,323,1.341,0.746,0.935,6
71100,160.415,121.969,160.415,121.969,347.109,260.804,2.033,0.715,18130500,18130500,324,1.331,0.751,0.926,7
72149,160.463,120.959,160.463,120.959,349.696,262.694,1.909,0.726,18397995,18397995,325,1.331,0.751,0.939,7
71993,160.46,120.23,160.46,120.23,349.206,262.494,1.363,0.724,18358215,18358215,326,1.33,0.752,0.937,7
71800,160.597,120.453,160.597,120.453,349.285,261.73,1.572,0.722,18309000,18309000,327,1.335,0.749,0.935,7
71137,159.745,119.838,159.745,119.838,347.105,260.943,2.002,0.716,18139935,18139935,328,1.33,0.752,0.926,7
70283,160.682,120.203,160.682,120.203,344.658,259.641,2.516,0.707,17922165,17922165,329,1.327,0.753,0.915,7
70391,159.927,119.566,159.927,119.566,345.253,259.591,1.71,0.708,17949705,17949705,330,1.33,0.752,0.917,7
72257,159.407,119.882,159.407,119.882,350.089,262.791,1.179,0.727,18425535,18425535,331,1.332,0.751,0.941,7
73091,160.437,120.71,160.437,120.71,352.225,264.213,1.092,0.735,18638205,18638205,332,1.333,0.75,0.952,7
69889,157.316,120.681,157.316,120.681,342.676,259.678,1.833,0.703,17821695,17821695,333,1.32,0.758,0.91,7
72765,159.459,120.491,159.459,120.491,351.252,263.763,1.409,0.732,18555075,18555075,334,1.332,0.751,0.947,7
70112,159.12,120.255,159.12,120.255,345.028,258.731,3.933,0.705,17878560,17878560,335,1.334,0.75,0.913,7
70314,158.309,120.329,158.309,120.329,344.834,259.623,3.114,0.707,17930070,17930070,336,1.328,0.753,0.916,7
70548,159.869,120.77,159.869,120.77,346.026,259.589,3.053,0.71,17989740,17989740,337,1.333,0.75,0.919,7
71244,160.109,120.63,160.109,120.63,347.148,261.302,1.931,0.717,18167220,18167220,338,1.329,0.753,0.928,7
69283,159.532,120.968,159.532,120.968,343.376,256.902,4.018,0.697,17667165,17667165,339,1.337,0.748,0.902,7
71231,159.636,120.648,159.636,120.648,347.093,261.297,1.642,0.717,18163905,18163905,340,1.328,0.753,0.927,7
70881,159.457,120.091,159.457,120.091,346.845,260.199,2.202,0.713,18074655,18074655,341,1.333,0.75,0.923,7
71875,159.522,120.454,159.522,120.454,349.036,262.191,1.303,0.725,18328125,18328125,342,1.331,0.751,0.936,7
69745,160.754,120.298,160.754,120.298,344.407,257.841,3.292,0.702,17784975,17784975,343,1.336,0.749,0.908,7
69330,158.973,121.253,158.973,121.253,343.388,257.067,3.712,0.697,17679150,17679150,344,1.336,0.749,0.903,7
69656,160.685,120.379,160.685,120.379,344.206,257.662,3.349,0.701,17762280,17762280,345,1.336,0.749,0.907,7
69493,161.1,120.177,161.1,120.177,343.787,257.372,2.993,0.699,17720715,17720715,346,1.336,0.749,0.905,7
69295,160.046,120.169,160.046,120.169,342.986,257.239,3.739,0.697,17670225,17670225,347,1.333,0.75,0.902,7
69791,159.94,120.322,159.94,120.322,344.613,257.856,3.416,0.702,17796705,17796705,348,1.336,0.748,0.909,7
70661,160.294,120.237,160.294,120.237,346.078,259.966,2.482,0.711,18018555,18018555,349,1.331,0.751,0.92,7
70551,159.842,119.774,159.842,119.774,345.73,259.823,2.484,0.71,17990505,17990505,350,1.331,0.752,0.919,7
69843,159.604,119.694,159.604,119.694,343.925,258.565,3.136,0.703,17809965,17809965,351,1.33,0.752,0.909,7
71508,159.278,120.104,159.278,120.104,348.11,261.546,2.058,0.719,18234540,18234540,352,1.331,0.751,0.931,7
71865,158.933,119.797,158.933,119.797,348.806,262.327,1.896,0.723,18325575,18325575,353,1.33,0.752,0.936,7
70196,158.806,120.593,158.806,120.593,344.592,259.369,2.428,0.706,17899980,17899980,354,1.329,0.753,0.914,7
69605,159.862,119.725,159.862,119.725,344.089,257.56,3.777,0.7,17749275,17749275,355,1.336,0.749,0.906,7
66766,157.783,118.751,157.783,118.751,337.328,252.007,6.052,0.672,17025330,17025330,356,1.339,0.747,0.869,7
70838,160.065,120.828,160.065,120.828,347.352,259.661,2.256,0.713,18063690,18063690,357,1.338,0.748,0.922,7
71596,160.316,120.653,160.316,120.653,347.908,262.02,1.62,0.72,18256980,18256980,358,1.328,0.753,0.932,7
69222,158.453,119.545,158.453,119.545,343.492,256.589,4.616,0.696,17651610,17651610,359,1.339,0.747,0.901,7
70273,160.216,119.845,160.216,119.845,345.739,258.791,2.699,0.707,17919615,17919615,360,1.336,0.749,0.915,7
71959,160.498,120.77,160.498,120.77,349.192,262.38,1.707,0.724,18349545,18349545,361,1.331,0.751,0.937,7
70195,161.313,119.152,161.313,119.152,345.344,258.8,2.949,0.706,17899725,17899725,362,1.334,0.749,0.914,7
69785,160.303,119.584,160.303,119.584,344.076,258.237,3.113,0.702,17795175,17795175,363,1.332,0.751,0.909,7
68114,160.099,118.309,160.099,118.309,340.246,254.891,4.573,0.685,17369070,17369070,364,1.335,0.749,0.887,7
71598,160.526,120.555,160.526,120.555,348.801,261.356,1.715,0.72,18257490,18257490,365,1.335,0.749,0.932,7
68682,159.828,118.444,159.828,118.444,342.043,255.666,4.186,0.691,17513910,17513910,366,1.338,0.747,0.894,7
71511,159.385,120.804,159.385,120.804,347.977,261.657,1.943,0.719,18235305,18235305,367,1.33,0.752,0.931,7
69042,159.224,120.525,159.224,120.525,342.208,256.882,3.625,0.695,17605710,17605710,368,1.332,0.751,0.899,7
68717,159.546,119.945,159.546,119.945,341.111,256.495,3.991,0.691,17522835,17522835,369,1.33,0.752,0.895,7
68338,157.868,119.479,157.868,119.479,340.168,255.787,3.815,0.687,17426190,17426190,370,1.33,0.752,0.89,7
70043,158.966,119.822,158.966,119.822,344.796,258.65,3.15,0.7,17860965,17860965,371,1.333,0.75,0.912,7
70637,160.133,120.447,160.133,120.447,347.004,259.184,3.331,0.711,18012435,18012435,372,1.339,0.747,0.92,7
70954,159.464,120.873,159.464,120.873,347.407,260.045,2.28,0.714,18093270,18093270,373,1.336,0.749,0.924,7
72394,159.98,120.496,159.98,120.496,350.71,262.824,1.776,0.728,18460470,18460470,374,1.334,0.749,0.943,7
72426,160.192,120.649,160.192,120.649,350.551,263.059,1.553,0.729,18468630,18468630,375,1.333,0.75,0.943,7
69606,159.174,119.667,159.174,119.667,344.579,257.199,3.716,0.7,17749530,17749530,376,1.34,0.746,0.906,7
70772,160.727,120.963,160.727,120.963,346.353,260.167,2.66,0.712,18046860,18046860,377,1.331,0.751,0.922,7
71079,159.62,120.009,159.62,120.009,346.941,260.853,1.9,0.715,18125145,18125145,378,1.33,0.752,0.926,7
72739,159.922,120.364,159.922,120.364,350.761,264.038,1.351,0.732,18548445,18548445,379,1.328,0.753,0.947,7
69264,160.457,120.778,160.457,120.778,342.741,257.307,4.047,0.697,17662320,17662320,380,1.332,0.751,0.902,7
71051,160.036,120.673,160.036,120.673,346.965,260.732,2.353,0.715,18118005,18118005,381,1.331,0.751,0.925,7
69308,157.54,120.944,157.54,120.944,342.468,257.676,4.048,0.697,17673540,17673540,382,1.329,0.752,0.902,7
68378,158.043,120.251,158.043,120.251,340.536,255.661,4.538,0.688,17436390,17436390,383,1.332,0.751,0.89,7
70083,158.493,119.944,158.493,119.944,345.038,258.616,3.339,0.705,17871165,17871165,384,1.334,0.75,0.913,7
70605,159.221,120.678,159.221,120.678,345.946,259.859,2.87,0.71,18004275,18004275,385,1.331,0.751,0.919,7
70380,159.495,122.783,159.495,122.783,347.712,257.715,0.278,0.708,17946900,17946900,386,1.349,0.741,0.916,8
66742,163.132,124.834,163.132,124.834,340.305,249.713,1.548,0.671,17019210,17019210,387,1.363,0.734,0.869,8
69390,160.744,122.818,160.744,122.818,345.355,255.824,0.426,0.698,17694450,17694450,388,1.35,0.741,0.904,8
67964,161.295,123.533,161.295,123.533,342.302,252.802,0.983,0.684,17330820,17330820,389,1.354,0.739,0.885,8
69768,160.549,122.816,160.549,122.816,346.507,256.363,179.72,0.702,17790840,17790840,390,1.352,0.74,0.908,8
68960,160.614,123.019,160.614,123.019,344.346,254.984,0.363,0.694,17584800,17584800,391,1.35,0.74,0.898,8
68004,162.085,123.707,162.085,123.707,343.176,252.306,0.99,0.684,17341020,17341020,392,1.36,0.735,0.885,8
71216,162.299,122.358,162.299,122.358,349.832,259.196,1.215,0.716,18160080,18160080,393,1.35,0.741,0.927,8
69637,161.784,122.467,161.784,122.467,345.374,256.721,0.618,0.701,17757435,17757435,394,1.345,0.743,0.907,8
70347,162.842,122.591,162.842,122.591,347.098,258.05,1.218,0.708,17938485,17938485,395,1.345,0.743,0.916,8
70945,161.235,121.962,161.235,121.962,349.364,258.555,0.164,0.714,18090975,18090975,396,1.351,0.74,0.924,8
72927,160.816,121.697,160.816,121.697,353.183,262.905,0.516,0.733,18596385,18596385,397,1.343,0.744,0.95,8
70357,162.716,123.033,162.716,123.033,347.629,257.692,1.481,0.708,17941035,17941035,398,1.349,0.741,0.916,8
70440,162.396,123.217,162.396,123.217,348.293,257.505,1.391,0.709,17962200,17962200,399,1.353,0.739,0.917,8
69675,161.331,123.851,161.331,123.851,346.896,255.733,0.748,0.701,17767125,17767125,400,1.356,0.737,0.907,8
68725,161.232,123.494,161.232,123.494,344.415,254.064,0.662,0.691,17524875,17524875,401,1.356,0.738,0.895,8
67599,160.328,124.299,160.328,124.299,341.677,251.904,0.766,0.68,17237745,17237745,402,1.356,0.737,0.88,8
69537,161.599,122.559,161.599,122.559,345.627,256.164,0.992,0.7,17731935,17731935,403,1.349,0.741,0.905,8
70177,161.026,123.431,161.026,123.431,348.696,256.247,0.79,0.706,17895135,17895135,404,1.361,0.735,0.914,8
70567,162.831,122.653,162.831,122.653,348.3,257.963,1.443,0.71,17994585,17994585,405,1.35,0.741,0.919,8
68272,163.175,123.404,163.175,123.404,342.718,253.639,1.85,0.687,17409360,17409360,406,1.351,0.74,0.889,8
66214,161.62,124.368,161.62,124.368,338.089,249.362,0.78,0.666,16884570,16884570,407,1.356,0.738,0.862,8
67284,162.847,124.539,162.847,124.539,340.044,251.934,0.992,0.677,17157420,17157420,408,1.35,0.741,0.876,8
67629,162.613,124.3,162.613,124.3,341.467,252.171,1.049,0.68,17245395,17245395,409,1.354,0.738,0.881,8
67702,163.5,124.665,163.5,124.665,341.998,252.051,1.767,0.681,17264010,17264010,410,1.357,0.737,0.882,8
70026,163.163,123.814,163.163,123.814,347.269,256.746,2.104,0.704,17856630,17856630,411,1.353,0.739,0.912,8
67822,162.37,124.89,162.37,124.89,342.613,252.044,1.352,0.682,17294610,17294610,412,1.359,0.736,0.883,8
68737,162.476,123.631,162.476,123.631,344.814,253.814,1.208,0.691,17527935,17527935,413,1.359,0.736,0.895,8
70406,162.795,122.826,162.795,122.826,348.384,257.313,1.28,0.704,17953530,17953530,414,1.354,0.739,0.917,8
70249,162.796,123.299,162.796,123.299,348.141,256.918,1.674,0.707,17913495,17913495,415,1.355,0.738,0.915,8
69138,161.499,124.241,161.499,124.241,346.11,254.339,1.179,0.696,17630190,17630190,416,1.361,0.735,0.9,8
66866,161.372,124.277,161.372,124.277,339.916,250.463,0.726,0.673,17050830,17050830,417,1.357,0.737,0.871,8
68704,161.575,124.256,161.575,124.256,345.455,253.222,0.85,0.691,17519520,17519520,418,1.364,0.733,0.895,8
67290,162.481,123.674,162.481,123.674,340.815,251.386,1.301,0.677,17158950,17158950,419,1.356,0.738,0.876,8
67466,163.937,123.736,163.937,123.736,340.389,252.36,1.526,0.679,17203830,17203830,420,1.349,0.741,0.878,8
